application_id,dealer_id,vehicle_type,region,applicant_income,loan_amount,vehicle_age,application_date,bad
APP-00245,D002,truck,south,52896.62612555404,23907.411371773575,10,2025-02-25T00:00:00.000000000,0
APP-01213,D001,suv,south,38882.102408382976,16528.409777707624,3,2025-02-03T00:00:00.000000000,1
APP-00579,D002,truck,south,41987.56563474934,18382.77786095437,4,2025-03-21T00:00:00.000000000,1
APP-01908,D001,truck,midwest,52968.48384104883,25430.062227348408,10,2025-03-12T00:00:00.000000000,1
APP-00626,D001,suv,south,55702.640370379755,16016.553395233736,5,2025-03-01T00:00:00.000000000,0
APP-00650,D002,car,south,52211.44180787193,24341.793925311784,3,2025-03-10T00:00:00.000000000,1
APP-02000,D001,suv,south,63690.09266962354,18795.53142599119,9,2025-02-04T00:00:00.000000000,1
APP-00763,D002,suv,south,46182.42494773716,27137.745888351707,7,2025-02-18T00:00:00.000000000,0
APP-00897,D002,suv,midwest,43852.86456492104,16178.485747137061,9,2025-02-12T00:00:00.000000000,1
APP-01991,D002,truck,south,42534.63523182805,22516.655700376123,7,2025-03-26T00:00:00.000000000,0
APP-00012,D002,suv,midwest,50749.326489536965,17688.415608610125,11,2025-03-26T00:00:00.000000000,0
APP-01970,D001,suv,south,51845.62061830276,15400.860008202948,3,2025-01-21T00:00:00.000000000,0
APP-00529,D002,car,south,41856.97349051942,17688.839263507853,5,2025-01-23T00:00:00.000000000,0
APP-01442,D002,car,midwest,57747.41326686063,15690.625558246114,12,2025-01-06T00:00:00.000000000,1
APP-01133,D002,truck,south,54550.46111876899,19748.335246823313,5,2025-01-04T00:00:00.000000000,1
APP-00191,D002,suv,south,55458.98857662667,18001.74523940712,12,2025-03-31T00:00:00.000000000,0
APP-01996,D001,suv,south,62053.18651249392,15305.215069931466,11,2025-02-10T00:00:00.000000000,1
APP-01491,D001,car,south,46835.71626785652,19153.090627947633,10,2025-02-24T00:00:00.000000000,0
APP-01014,D001,truck,midwest,60749.12340145974,21706.712901033246,5,2025-02-21T00:00:00.000000000,1
APP-01204,D002,car,midwest,61269.63879459049,14098.784261518547,10,2025-01-12T00:00:00.000000000,0
APP-01070,D001,car,midwest,53564.670209143886,21789.507837630255,9,2025-01-29T00:00:00.000000000,0
APP-00440,D001,car,south,41408.606305209396,18070.810605786985,7,2025-02-12T00:00:00.000000000,1
APP-00101,D002,truck,south,54146.647555352945,18122.44782931678,12,2025-03-03T00:00:00.000000000,0
APP-00266,D002,car,midwest,58782.80514590695,15933.312234488854,10,2025-03-31T00:00:00.000000000,1
APP-01401,D002,truck,midwest,58760.49427815783,11198.43378095511,10,2025-03-31T00:00:00.000000000,0
APP-00711,D002,car,south,47170.90633164201,25332.349011118517,6,2025-02-22T00:00:00.000000000,0
APP-01473,D001,truck,midwest,60486.12702710248,21681.024475829836,4,2025-03-03T00:00:00.000000000,0
APP-00688,D002,suv,south,53946.27400795946,28473.304317732654,9,2025-03-29T00:00:00.000000000,1
APP-00492,D002,car,south,71210.81520490703,21195.48554014933,6,2025-03-13T00:00:00.000000000,1
APP-00578,D002,suv,south,55213.136154844775,19942.79472701262,12,2025-03-30T00:00:00.000000000,0
APP-00210,D002,car,midwest,50086.65184510118,16394.525205527163,11,2025-01-22T00:00:00.000000000,1
APP-00080,D002,car,midwest,48742.08676704116,12687.184315028593,9,2025-01-09T00:00:00.000000000,0
APP-01692,D002,suv,midwest,64440.57734594873,15503.24014931755,9,2025-02-03T00:00:00.000000000,1
APP-00162,D002,car,south,64348.2701893934,20370.32527098567,8,2025-03-02T00:00:00.000000000,0
APP-00890,D001,car,south,51223.94288318385,18918.281561195363,9,2025-03-13T00:00:00.000000000,0
APP-00352,D001,truck,midwest,46524.360252668695,19527.058278033597,12,2025-01-16T00:00:00.000000000,1
APP-00776,D002,car,south,50680.31206324479,19000.274011866768,8,2025-03-24T00:00:00.000000000,0
APP-01167,D001,truck,midwest,50141.28720380149,18156.992784902144,12,2025-03-02T00:00:00.000000000,0
APP-00666,D002,suv,midwest,39341.067739635415,19488.686739970835,10,2025-01-29T00:00:00.000000000,1
APP-01592,D001,car,midwest,58883.474673516925,19172.05056969929,4,2025-01-22T00:00:00.000000000,0
APP-00057,D002,truck,midwest,61275.5283432844,21642.34393789534,5,2025-02-09T00:00:00.000000000,0
APP-00798,D001,suv,south,46557.441348542256,9703.104636125512,9,2025-03-27T00:00:00.000000000,0
APP-00738,D001,car,south,55054.63701043623,16112.42955665251,7,2025-01-26T00:00:00.000000000,0
APP-00940,D002,car,south,48263.03705860224,19043.418235401536,6,2025-01-15T00:00:00.000000000,0
APP-00523,D001,car,midwest,45791.14541336281,20613.47011766942,3,2025-02-07T00:00:00.000000000,1
APP-00414,D001,suv,midwest,53448.79283784676,13587.541420563102,11,2025-03-24T00:00:00.000000000,0
APP-01179,D001,car,south,55545.120200248486,17476.355159849692,5,2025-01-21T00:00:00.000000000,0
APP-01160,D001,truck,midwest,46351.867893389266,16993.17724239206,6,2025-03-16T00:00:00.000000000,1
APP-00565,D002,suv,midwest,59161.67442901727,20693.176714784946,4,2025-02-02T00:00:00.000000000,0
APP-01333,D001,car,south,48350.0902096163,13745.482420267614,7,2025-02-15T00:00:00.000000000,0
APP-01874,D002,suv,south,65395.22294367469,22700.95907638074,10,2025-01-24T00:00:00.000000000,1
APP-01758,D002,suv,midwest,59355.02677624498,17340.31920280462,9,2025-01-03T00:00:00.000000000,1
APP-01714,D002,car,midwest,51258.46687148737,15188.188846723402,8,2025-02-15T00:00:00.000000000,0
APP-00203,D001,car,south,43854.90724453604,17040.20293926788,12,2025-01-13T00:00:00.000000000,1
APP-01866,D001,truck,midwest,48559.37972818784,12071.224423459578,11,2025-02-02T00:00:00.000000000,1
APP-01700,D002,truck,south,45441.55229569249,16518.30239428235,12,2025-02-25T00:00:00.000000000,0
APP-00353,D001,truck,midwest,58674.079944608406,19850.710730055787,6,2025-01-14T00:00:00.000000000,1
APP-01661,D002,suv,south,49634.06390459475,23191.560757149105,12,2025-03-01T00:00:00.000000000,1
APP-01562,D001,car,south,53912.87986044,18805.372345849828,8,2025-03-12T00:00:00.000000000,0
APP-01560,D002,suv,south,46560.835187781326,13954.547785209847,9,2025-01-04T00:00:00.000000000,1
APP-00942,D001,truck,south,42787.02049720012,13215.772981647347,5,2025-02-22T00:00:00.000000000,1
APP-01261,D001,suv,midwest,44699.40775214251,17449.800507129898,8,2025-02-06T00:00:00.000000000,1
APP-00477,D002,suv,midwest,51386.52016974314,20355.31751016643,8,2025-01-17T00:00:00.000000000,1
APP-00313,D001,suv,south,54006.568703291865,18895.497313005493,12,2025-02-24T00:00:00.000000000,0
APP-00698,D002,suv,south,56714.23335689315,10349.702988854158,4,2025-03-01T00:00:00.000000000,1
APP-00186,D001,car,midwest,45943.71980045538,15502.141880658464,3,2025-01-24T00:00:00.000000000,0
APP-00792,D001,car,midwest,50966.84242360363,18938.721067960298,10,2025-01-26T00:00:00.000000000,1
APP-00622,D001,suv,midwest,58102.96009522737,17641.600881973616,4,2025-01-26T00:00:00.000000000,0
APP-01657,D002,suv,midwest,48483.37774129403,18484.224920062286,3,2025-02-23T00:00:00.000000000,1
APP-00572,D001,truck,south,52788.32974501579,18629.998039757418,11,2025-02-18T00:00:00.000000000,1
APP-00680,D002,suv,south,47642.90594998418,15601.030904497287,7,2025-03-13T00:00:00.000000000,0
APP-00619,D001,suv,midwest,43439.95324203368,17701.248418345967,5,2025-01-06T00:00:00.000000000,0
APP-00955,D002,car,south,48794.4999502439,26232.897674762768,9,2025-01-22T00:00:00.000000000,1
APP-01156,D002,truck,midwest,48602.08075273668,25581.468897648476,9,2025-01-24T00:00:00.000000000,1
APP-00235,D001,suv,south,47363.72809637994,13935.485786211317,5,2025-01-15T00:00:00.000000000,0
APP-01188,D002,suv,south,47183.50039558446,26327.196832317055,9,2025-01-31T00:00:00.000000000,1
APP-01286,D001,suv,midwest,63604.54206703108,21949.59313053437,12,2025-03-13T00:00:00.000000000,1
APP-01392,D002,suv,south,45186.141062542454,19452.61439340983,9,2025-02-19T00:00:00.000000000,1
APP-00197,D001,car,midwest,54233.9867698626,18658.884679033643,11,2025-03-17T00:00:00.000000000,0
APP-01926,D001,suv,south,47992.90577732749,27291.34485190828,5,2025-03-01T00:00:00.000000000,0
APP-00899,D001,truck,midwest,66551.23773181325,19167.90095928136,5,2025-03-23T00:00:00.000000000,1
APP-00458,D002,truck,south,44210.638516035826,24750.97331747475,4,2025-02-06T00:00:00.000000000,0
APP-00212,D002,truck,midwest,48904.40843858824,11606.110306822615,3,2025-01-06T00:00:00.000000000,1
APP-01763,D001,suv,south,54173.53855146726,13984.39204697992,11,2025-03-24T00:00:00.000000000,0
APP-00652,D002,truck,midwest,53812.4476934173,16125.228260695643,7,2025-03-12T00:00:00.000000000,1
APP-00545,D002,truck,south,50119.339962961814,20874.970537406494,9,2025-01-25T00:00:00.000000000,0
APP-00820,D002,truck,midwest,50430.889854077875,22801.756579157456,3,2025-01-10T00:00:00.000000000,0
APP-01427,D002,suv,midwest,65240.48586284665,14970.838504676753,7,2025-03-09T00:00:00.000000000,0
APP-00612,D001,truck,south,49816.74617812706,18072.68686077057,11,2025-03-16T00:00:00.000000000,0
APP-00059,D002,suv,south,62967.703206865044,18070.01817863764,11,2025-01-29T00:00:00.000000000,1
APP-01911,D001,car,south,43756.11373641252,18094.65941109122,6,2025-02-03T00:00:00.000000000,1
APP-01613,D002,suv,midwest,51813.87475795083,18175.00247344354,10,2025-03-05T00:00:00.000000000,1
APP-00091,D001,truck,midwest,46373.80874738056,14159.932598864074,4,2025-01-29T00:00:00.000000000,1
APP-01872,D001,car,south,48458.88606177462,21017.383042177335,5,2025-01-06T00:00:00.000000000,1
APP-01414,D002,car,midwest,45460.22404420813,19751.817976433424,8,2025-03-19T00:00:00.000000000,1
APP-01629,D001,truck,south,46569.09737905076,11372.055071995645,3,2025-03-03T00:00:00.000000000,0
APP-00144,D001,suv,south,51604.62790275261,19995.00865450729,7,2025-03-09T00:00:00.000000000,0
APP-00685,D001,suv,midwest,46796.37703894479,17922.477546633738,5,2025-03-29T00:00:00.000000000,1
APP-01622,D001,car,south,64034.59350763665,15702.588898163456,9,2025-02-06T00:00:00.000000000,1
APP-01047,D001,truck,midwest,57050.0304105542,12724.94934916227,9,2025-03-25T00:00:00.000000000,0
APP-00011,D002,suv,south,49629.21040267477,15305.693842273073,8,2025-03-08T00:00:00.000000000,0
APP-00173,D002,truck,midwest,51976.78369358062,15067.158828546446,9,2025-03-07T00:00:00.000000000,0
APP-01306,D002,car,midwest,51119.907828793665,14186.425946298592,5,2025-01-25T00:00:00.000000000,0
APP-01780,D002,suv,south,59370.75477118027,19070.354222951544,12,2025-02-27T00:00:00.000000000,1
APP-00015,D002,suv,south,54600.374340717644,19751.24915331516,7,2025-03-13T00:00:00.000000000,0
APP-01999,D001,truck,midwest,45338.31717847621,21585.47628088382,6,2025-03-23T00:00:00.000000000,1
APP-00010,D001,suv,south,51836.44402464005,17275.65848243452,11,2025-01-12T00:00:00.000000000,0
APP-00973,D001,suv,midwest,68654.44149643253,17374.478219210127,9,2025-03-30T00:00:00.000000000,1
APP-01336,D002,car,south,59707.86109002061,18016.517169381284,11,2025-03-13T00:00:00.000000000,1
APP-01250,D002,suv,midwest,41826.64188824837,10568.07685094397,11,2025-03-10T00:00:00.000000000,0
APP-00807,D002,car,south,48374.54651008002,22871.463128122206,9,2025-01-27T00:00:00.000000000,0
APP-00416,D002,suv,south,55411.717325840604,20350.163407471162,12,2025-03-20T00:00:00.000000000,0
APP-01207,D002,truck,midwest,53786.93414366086,24124.185266429613,5,2025-01-09T00:00:00.000000000,1
APP-00114,D001,truck,midwest,55036.72050770555,21948.53385093907,10,2025-03-03T00:00:00.000000000,0
APP-00915,D002,suv,midwest,70690.39213592622,24117.749773105883,9,2025-03-24T00:00:00.000000000,1
APP-01239,D001,truck,midwest,55882.180616318175,10944.97498965212,6,2025-03-27T00:00:00.000000000,0
APP-01227,D001,suv,south,54833.31659365149,22286.68429817941,8,2025-01-27T00:00:00.000000000,0
APP-01839,D001,truck,south,33262.925425085385,26617.66373019979,11,2025-02-26T00:00:00.000000000,1
APP-00363,D001,truck,south,55974.67042845216,24180.69677090773,5,2025-03-27T00:00:00.000000000,1
APP-01096,D001,truck,south,50493.58506593582,21752.02567929855,10,2025-02-14T00:00:00.000000000,0
APP-01574,D002,car,midwest,56871.712173091095,16096.387599753358,8,2025-01-22T00:00:00.000000000,0
APP-01564,D002,truck,south,48343.65846110472,18170.34790206456,12,2025-03-05T00:00:00.000000000,0
APP-01752,D002,truck,south,47159.01146273608,17260.400535200264,5,2025-03-09T00:00:00.000000000,0
APP-01147,D002,suv,south,48125.271827753495,12536.367410728068,8,2025-01-28T00:00:00.000000000,0
APP-01520,D001,truck,midwest,42331.9904113628,17045.842492573553,9,2025-02-28T00:00:00.000000000,0
APP-01128,D002,truck,midwest,53367.57908933187,16250.406167740199,7,2025-01-17T00:00:00.000000000,1
APP-00470,D002,car,midwest,46715.1092790305,13039.631626280516,6,2025-03-16T00:00:00.000000000,1
APP-01546,D002,suv,midwest,56931.52746934048,16156.046164242336,6,2025-02-27T00:00:00.000000000,1
APP-01590,D001,truck,midwest,50709.18210665561,22620.945158063965,12,2025-03-27T00:00:00.000000000,0
APP-01998,D002,truck,midwest,56413.93647923853,12727.528742436614,9,2025-03-15T00:00:00.000000000,0
APP-01679,D002,suv,midwest,65492.52199506295,14006.534462601649,7,2025-02-09T00:00:00.000000000,1
APP-01623,D002,car,south,62941.21682188811,18591.20903774402,9,2025-03-01T00:00:00.000000000,0
APP-00695,D001,truck,midwest,45235.77496264559,5000.0,9,2025-01-27T00:00:00.000000000,1
APP-01575,D001,truck,midwest,44666.558244263724,18764.07861131321,4,2025-02-20T00:00:00.000000000,0
APP-00694,D002,suv,midwest,51988.2533531358,19942.594898759795,10,2025-03-27T00:00:00.000000000,0
APP-00994,D001,truck,midwest,57153.12685173692,17920.17967317911,10,2025-01-21T00:00:00.000000000,0
APP-01073,D002,car,south,49531.1255300619,20514.30215104716,7,2025-02-27T00:00:00.000000000,1
APP-01994,D002,car,midwest,59971.846571359005,12938.630707837501,5,2025-01-19T00:00:00.000000000,0
APP-01983,D001,truck,midwest,52377.13235990134,14963.405163058425,10,2025-03-30T00:00:00.000000000,0
APP-01159,D001,truck,south,52094.50260157536,13175.992543725526,7,2025-01-09T00:00:00.000000000,0
APP-01547,D002,suv,south,54370.08981342058,17342.88120083563,10,2025-01-11T00:00:00.000000000,0
APP-00319,D002,truck,midwest,51356.031231173125,24038.641240933466,9,2025-03-15T00:00:00.000000000,0
APP-00412,D001,car,midwest,41470.716842522525,18011.739757709835,4,2025-02-19T00:00:00.000000000,0
APP-01868,D002,truck,midwest,51842.09737968653,16424.506817553873,7,2025-02-24T00:00:00.000000000,1
APP-01255,D002,car,south,49114.00206307601,18597.231345757347,3,2025-03-09T00:00:00.000000000,1
APP-01194,D002,car,south,58680.77343270458,21460.2942455246,4,2025-01-12T00:00:00.000000000,0
APP-00450,D001,car,midwest,64710.54877013295,15658.981903543374,6,2025-01-20T00:00:00.000000000,0
APP-00682,D001,car,south,38800.91268437446,21417.259690105926,5,2025-03-26T00:00:00.000000000,1
APP-01323,D002,truck,midwest,58479.45419347187,22039.573610201565,5,2025-01-25T00:00:00.000000000,1
APP-00983,D002,truck,south,49971.52147973527,19589.19394333019,4,2025-03-10T00:00:00.000000000,1
APP-01409,D001,suv,midwest,59456.58509248184,14957.913032515979,11,2025-02-23T00:00:00.000000000,0
APP-00530,D002,suv,midwest,42534.812333798196,14080.73849271164,8,2025-02-27T00:00:00.000000000,1
APP-01334,D002,truck,midwest,46115.896630910815,20048.54620466897,5,2025-02-10T00:00:00.000000000,0
APP-00327,D001,suv,midwest,49323.47947096337,19289.968071642288,11,2025-03-06T00:00:00.000000000,1
APP-01957,D002,suv,south,59856.25048823233,22309.626013356916,8,2025-01-03T00:00:00.000000000,0
APP-00432,D002,suv,south,55039.39872843847,19500.17736970976,6,2025-01-20T00:00:00.000000000,0
APP-00454,D001,suv,midwest,51504.01243295744,13325.924484613686,9,2025-03-16T00:00:00.000000000,0
APP-00467,D001,car,midwest,48233.86020103348,23086.67948676908,5,2025-03-25T00:00:00.000000000,1
APP-01436,D001,suv,midwest,50713.733954781004,14564.858045930245,4,2025-03-28T00:00:00.000000000,0
APP-00818,D001,truck,south,49708.19428669436,19885.88102656605,6,2025-02-19T00:00:00.000000000,1
APP-00864,D002,suv,midwest,40142.05742793168,27423.969296906656,6,2025-01-01T00:00:00.000000000,1
APP-00673,D002,truck,south,57264.40570264209,13288.838407944791,10,2025-01-12T00:00:00.000000000,0
APP-01765,D002,suv,south,51014.66095880664,16470.34129971188,5,2025-03-16T00:00:00.000000000,0
APP-01413,D001,car,midwest,54155.88962136657,23086.733015754726,3,2025-02-17T00:00:00.000000000,1
APP-00866,D002,car,midwest,57494.267363050094,15230.895416286916,9,2025-01-29T00:00:00.000000000,1
APP-00812,D002,car,south,71108.38632008834,20416.21692814029,8,2025-02-20T00:00:00.000000000,0
APP-00965,D002,truck,midwest,64103.06431640046,25029.231314417517,12,2025-02-04T00:00:00.000000000,1
APP-01931,D001,truck,midwest,55196.937894078124,18638.560576729516,3,2025-02-20T00:00:00.000000000,0
APP-01925,D001,suv,midwest,47196.341492923384,24927.6322252288,12,2025-03-03T00:00:00.000000000,0
APP-01127,D002,truck,south,50983.23431076172,22738.103466850127,9,2025-02-10T00:00:00.000000000,0
APP-01262,D002,suv,south,60538.12020916682,16510.43328997129,8,2025-01-01T00:00:00.000000000,1
APP-00876,D002,suv,midwest,50980.13922019475,16083.859801640569,3,2025-02-19T00:00:00.000000000,0
APP-00378,D002,car,south,48151.7147984956,14403.512298662967,12,2025-01-01T00:00:00.000000000,0
APP-00366,D002,car,midwest,48601.60980620862,20811.5941578355,11,2025-02-11T00:00:00.000000000,0
APP-01008,D002,suv,midwest,52466.508314621904,10974.713374123476,7,2025-01-07T00:00:00.000000000,0
APP-01673,D001,suv,midwest,52983.572433536945,12956.104839230811,10,2025-03-26T00:00:00.000000000,1
APP-00684,D002,truck,south,59941.35751789442,17904.488657524384,6,2025-01-09T00:00:00.000000000,1
APP-01561,D001,car,south,44932.03452369973,18160.77195705556,3,2025-01-27T00:00:00.000000000,1
APP-01092,D001,suv,south,45504.43315925422,12987.692981925407,10,2025-01-19T00:00:00.000000000,0
APP-00430,D002,car,midwest,53163.201895391634,26027.842215024204,10,2025-03-20T00:00:00.000000000,1
APP-01103,D002,car,south,52789.286202086216,15790.123107142808,4,2025-02-04T00:00:00.000000000,1
APP-01507,D002,truck,south,44983.043027326625,24011.187224593144,11,2025-02-06T00:00:00.000000000,1
APP-00441,D002,suv,south,47612.026011033275,15837.16757381649,8,2025-01-27T00:00:00.000000000,0
APP-01253,D001,car,midwest,54335.567086318915,12527.520035840244,8,2025-03-09T00:00:00.000000000,1
APP-01544,D002,truck,midwest,53456.16302001062,18142.46526065161,3,2025-03-26T00:00:00.000000000,1
APP-01935,D001,car,midwest,49357.04154508282,18920.834025820608,11,2025-02-08T00:00:00.000000000,0
APP-01375,D002,truck,midwest,66191.68163134485,16948.685058794537,11,2025-02-22T00:00:00.000000000,1
APP-00272,D001,car,midwest,54645.497666771145,11728.622297111207,12,2025-01-16T00:00:00.000000000,0
APP-00906,D002,truck,midwest,49453.72991059208,18194.707927681415,4,2025-03-20T00:00:00.000000000,1
APP-00291,D002,suv,south,38860.68445577175,19901.5817996683,9,2025-03-09T00:00:00.000000000,0
APP-01135,D002,truck,midwest,51147.4988126875,21210.43428101462,8,2025-01-21T00:00:00.000000000,1
APP-01489,D001,suv,midwest,56981.37531099487,20896.909967501826,3,2025-02-05T00:00:00.000000000,1
APP-00280,D001,truck,midwest,56556.42783707442,16135.625254231738,9,2025-01-05T00:00:00.000000000,1
APP-00310,D001,suv,midwest,53468.98236182049,21487.777810394215,8,2025-03-01T00:00:00.000000000,0
APP-01988,D001,car,midwest,49323.15552979914,23949.15754753338,10,2025-03-06T00:00:00.000000000,0
APP-01582,D001,truck,midwest,52300.630907833336,10623.248790466343,6,2025-01-17T00:00:00.000000000,0
APP-01982,D002,car,midwest,59977.62784964335,11814.788971396152,4,2025-01-29T00:00:00.000000000,1
APP-01394,D002,car,midwest,58923.827938657836,17846.938971947162,10,2025-01-03T00:00:00.000000000,0
APP-01899,D002,car,midwest,38144.146868559284,19155.959895712927,8,2025-02-09T00:00:00.000000000,1
APP-01841,D001,truck,midwest,56207.825654568325,17277.315364262147,3,2025-02-02T00:00:00.000000000,0
APP-01144,D002,suv,midwest,33526.99856447013,26555.240767807805,9,2025-02-24T00:00:00.000000000,1
APP-00382,D002,suv,south,59218.193201693226,18227.613514370543,7,2025-03-05T00:00:00.000000000,0
APP-00501,D001,truck,midwest,52410.77530432033,22408.578306160303,8,2025-03-14T00:00:00.000000000,0
APP-01280,D002,truck,south,55512.9069163402,22308.87174724503,11,2025-02-19T00:00:00.000000000,1
APP-00227,D002,truck,south,46818.06169244194,9864.360084851225,10,2025-01-10T00:00:00.000000000,0
APP-01782,D001,car,south,47614.55065455454,14367.132083034552,8,2025-03-20T00:00:00.000000000,1
APP-01877,D001,truck,midwest,51209.71378241515,16772.51215666721,5,2025-02-10T00:00:00.000000000,1
APP-01518,D001,truck,midwest,46329.04022223507,21535.00676499419,8,2025-02-06T00:00:00.000000000,1
APP-01555,D001,suv,midwest,44372.31715713522,18220.079990724265,6,2025-01-24T00:00:00.000000000,1
APP-01771,D001,suv,south,53530.21111384376,24795.054426047715,4,2025-03-16T00:00:00.000000000,1
APP-01538,D001,car,midwest,53735.580853848645,21177.93396107143,12,2025-01-16T00:00:00.000000000,0
APP-01381,D002,truck,south,53374.57943719681,20534.385617093863,12,2025-01-15T00:00:00.000000000,1
APP-01013,D001,car,midwest,51315.376509648035,11040.064759242172,6,2025-03-10T00:00:00.000000000,1
APP-00281,D001,truck,south,44547.59452649274,16585.224102893324,9,2025-02-16T00:00:00.000000000,0
APP-00950,D001,suv,south,53914.64261394901,18129.429872112327,8,2025-03-18T00:00:00.000000000,0
APP-00085,D002,car,midwest,59008.02388641264,16291.569937704215,3,2025-03-03T00:00:00.000000000,0
APP-00772,D002,car,midwest,55294.052069723395,14353.595558068015,10,2025-02-17T00:00:00.000000000,1
APP-00947,D002,suv,south,53724.816220196924,22966.22400851716,12,2025-01-28T00:00:00.000000000,1
APP-00824,D002,truck,midwest,50285.935831487695,14942.007142445978,6,2025-02-02T00:00:00.000000000,1
APP-00206,D001,truck,midwest,55398.72677825574,16008.059405472512,9,2025-03-02T00:00:00.000000000,0
APP-00143,D001,truck,south,45714.24323823874,18489.513675591574,11,2025-03-28T00:00:00.000000000,0
APP-01019,D001,suv,midwest,68220.7274528339,21114.841924775927,12,2025-03-20T00:00:00.000000000,1
APP-01046,D001,truck,south,56835.48451176198,16118.272717988684,11,2025-01-01T00:00:00.000000000,1
APP-00099,D002,truck,midwest,55637.783908681,21615.730513323957,4,2025-01-24T00:00:00.000000000,1
APP-01726,D002,truck,south,47354.22304088019,22619.860692889622,8,2025-03-16T00:00:00.000000000,1
APP-00008,D002,car,midwest,63073.66477406788,19815.765768630477,8,2025-03-07T00:00:00.000000000,0
APP-00751,D002,car,south,48553.64286012538,14832.894764554549,3,2025-03-04T00:00:00.000000000,1
APP-00916,D001,suv,south,57682.90632515227,20612.164859424123,9,2025-02-10T00:00:00.000000000,1
APP-01369,D002,suv,midwest,59278.52284193315,15463.331644420425,11,2025-02-21T00:00:00.000000000,1
APP-01946,D001,truck,south,55298.46244534057,18337.522077663478,3,2025-01-11T00:00:00.000000000,0
APP-01272,D001,suv,south,61316.08188847437,18081.313269986225,8,2025-02-06T00:00:00.000000000,0
APP-01790,D002,car,midwest,51313.57645839236,15992.597027226668,10,2025-01-01T00:00:00.000000000,1
APP-01143,D002,suv,midwest,45940.30428569365,7962.467271724257,9,2025-02-04T00:00:00.000000000,0
APP-01706,D002,suv,midwest,48389.968416867414,21325.342384276923,9,2025-03-05T00:00:00.000000000,1
APP-01238,D001,truck,midwest,59038.08889770547,23637.84961348007,9,2025-01-12T00:00:00.000000000,0
APP-00707,D001,truck,south,42319.317686157694,20672.643881571785,8,2025-02-01T00:00:00.000000000,1
APP-01278,D002,car,midwest,51904.00431958452,15831.314725750291,5,2025-03-12T00:00:00.000000000,0
APP-01773,D001,suv,south,55662.006391655304,18329.28040318687,6,2025-01-11T00:00:00.000000000,0
APP-01659,D002,suv,midwest,62401.715349303966,25206.282299138857,3,2025-01-28T00:00:00.000000000,0
APP-00155,D001,truck,south,45379.60944075372,15397.538166877603,9,2025-03-02T00:00:00.000000000,1
APP-00204,D002,suv,south,60456.489025839255,19987.25150955622,10,2025-03-29T00:00:00.000000000,0
APP-00907,D001,suv,south,50489.02121078792,12626.559648142214,3,2025-01-16T00:00:00.000000000,0
APP-01209,D001,suv,south,75652.33243743598,19754.838176013716,5,2025-02-04T00:00:00.000000000,0
APP-01796,D001,car,south,53922.508771469744,25658.534615642937,11,2025-02-19T00:00:00.000000000,1
APP-01834,D001,suv,south,44797.4714106979,25822.272035879145,6,2025-03-10T00:00:00.000000000,1
APP-00852,D002,suv,midwest,64339.03208850123,18109.58535709164,12,2025-01-21T00:00:00.000000000,0
APP-01007,D002,suv,south,61947.26151858044,20777.578133629104,6,2025-03-19T00:00:00.000000000,0
APP-00613,D002,car,midwest,47159.45150835519,25014.455016484328,7,2025-02-28T00:00:00.000000000,1
APP-00905,D001,suv,south,50708.037099274705,15250.616294644666,4,2025-03-27T00:00:00.000000000,0
APP-00354,D001,suv,south,42230.32110308764,14553.774862924292,10,2025-02-06T00:00:00.000000000,1
APP-00744,D001,truck,south,44394.61632735746,11750.128644977278,12,2025-01-16T00:00:00.000000000,1
APP-00485,D001,suv,south,58224.90032464529,22167.378348453756,8,2025-03-07T00:00:00.000000000,0
APP-01219,D002,truck,south,61767.16316414576,15127.578214312547,7,2025-03-31T00:00:00.000000000,0
APP-00403,D001,truck,south,49712.77091720907,14092.717742940264,8,2025-01-27T00:00:00.000000000,1
APP-00081,D002,truck,midwest,52490.697030623654,25031.060062914512,5,2025-02-23T00:00:00.000000000,1
APP-00437,D002,suv,midwest,52532.59227274038,25460.918236793037,4,2025-02-28T00:00:00.000000000,0
APP-00761,D001,car,midwest,42484.41609681609,24082.369655077637,4,2025-01-31T00:00:00.000000000,1
APP-01901,D002,suv,midwest,46030.73555850752,13780.277396232479,3,2025-03-24T00:00:00.000000000,0
APP-00754,D002,suv,midwest,43245.277837360496,24463.844902905843,5,2025-03-26T00:00:00.000000000,0
APP-00339,D001,car,midwest,49401.1580440349,22766.723644853486,7,2025-03-13T00:00:00.000000000,1
APP-01283,D001,truck,midwest,61248.52898898152,17179.12221230773,10,2025-02-10T00:00:00.000000000,0
APP-00247,D002,suv,south,54305.632903531005,15669.523750296165,9,2025-01-28T00:00:00.000000000,0
APP-01302,D001,car,midwest,60203.37216866789,17707.179022472952,6,2025-02-23T00:00:00.000000000,1
APP-00630,D001,car,south,42944.34306616982,20123.016178142847,10,2025-01-31T00:00:00.000000000,0
APP-00165,D001,truck,midwest,47107.88125745018,27580.65783590465,9,2025-01-05T00:00:00.000000000,1
APP-01617,D002,car,midwest,45978.83018617071,14505.555937376917,11,2025-01-18T00:00:00.000000000,0
APP-00933,D001,car,midwest,44079.727027171146,11737.068007896538,8,2025-03-03T00:00:00.000000000,0
APP-00748,D001,truck,south,47269.20876517441,16207.505724106153,10,2025-02-19T00:00:00.000000000,0
APP-01444,D001,car,midwest,41154.76954518852,11236.946544196118,9,2025-02-20T00:00:00.000000000,1
